0000000000000000000000000,10
000000000000000000000000000000000000,4
000000001001010000000000000000010000,7
0000000010000000100000000,2
0000000000000000,9
010000100000000000000000000000000000,8
0000000001000000000001000,5
000000000,1
0000000000000010000000100,16
0000000001000000000001000,20
0000101000000000010010010000100000100000001010100,14
0000000000000000,18
0000000100010000000000000,19
0000000000000000000000000,13
0001100010000001100010000,12
000100000101001000110000000000010000,15
0000000100010010000000100,30
0100100100000100,21
000010000000000000000001100001000110,24
000000000000000000000000000001000010,27
0000000000000000,29
000100000010000000100010010100000000,26
0000000001000000000001000,28
000000000,22
0000000000010010,25
0000001101010110,35
0001000011001001100101010,39
0000000001000010000101110,40
000000001000010000000001000001000110,38
0000010000001000000000000010000000011010000000000,37
0010100000100010000010100,32
0000011000000000000000000001000000110000011001110,31
0110110000100000000010000,34
0000001001000000,33
010000101011010010000000011000010000,36
0000000000000000,47
0000101000010000000000000100110101100001001000100,42
0100010101010000000001000,41
000010000010000010000000111000000000,43
011111100000100000100001100000100100,45
010000100110000000010000010000000000,44
0100010111010000100001000,50
000000000,46
0111100010001000,49
011011100000100100001000100000100000,48
0000010001000001000100000100000100010100000000000,54
0001000000001000,52
0001000100010001000000000,51
000100000001000110101010001100010000,53
0000100000000100010010000,57
000000000,59
0010100000100000000010000,56
0100010000000000000000000,55
0000011001000001000000000100000100010000001000000,58
0000000100010000000100010,60
001000000001100010000000001000010000,66
011000100000100000000000000001000010,67
0011000010001000,65
0000000100010010000100110,62
000000000010000001000000010000001000,64
0100010100010000000100010,70
0001000000000100000011000000000000000000000110000,61
000100001000010000100000000001000010,63
0000000000000100010000000,69
0100010001000100010001000,68
0010001000100010000000100,78
0101000100100000000111100000000000000100000010000,74
0101100100001100,77
0000000100000100,71
0000000010000000100000000,76
0001000100001100,73
0000000011000000100101010,80
000101000000000000100000000000100000,72
0000000000010010,79
0001000000001000,86
0011000000100011000000100,90
0010100010100000100010000,81
0100110000000000000010000,85
0100100000000000,83
001010000000100101001000100000001000,82
000000001101010100011010000100010000,89
0000000001000100010101010,87
0100010010000000100000000,88
001010000001100100001011100100010100,84
0011000010001000,94
0100010011000000100101010,100
0001000000011010,92
0100010101010000000101010,95
001001001100110100011000000000100000,98
0100110011000000100011000,99
010010100010000000000000110001000010,91
0000100001000000000111010,97
0000010001100001010000110001000001010001000001000,93
001001110,96
000001010,107
0000001101000100,101
0000001101000101,104
0010100000100110010010100,105
0001000000001000010001010001000000101000010001110,108
011010100000100100001000100000000000,109
001000000000100110001000001000000000,102
0000000000000010000100110,103
0010000001100010000001100,106
0010000010100100110100010,110
0100001100000100000100000000000000100100011100110,116
0000100101010010000111110,120
000101000001000000100001000000110100,115
0011000100110001000000000,117
0100110011000000100111010,113
1110010100110010000000100,119
0011000100110101010100010,118
000010000010000000000010110101000010,111
010011100010000010000010111100100000,114
0111100010011010,112
000000000000000101001001000001001110,126
0100100100010110,123
0001101000000000001001000100101101000001011000010,127
0101010000000001000100010,124
0000100000010100000000000001110001100001000101100,125
0110100110000100,122
0000100011000100110111010,130
0101110110010001100010000,129
0000000110010000100000000,128
0000000000010010,121
0110101011000000,135
000000001100010010010010001100000000,138
0000100011000100110011000,134
0100010100010010000000100,139
011000100010100000000001010000000100,136
000000000,133
0001000001000001000001000,131
000000000000000001000011000100001100,137
001001110,132
0010100000100100010110010,140
011000101001110000000000000001010010,143
0100100100000100,146
0011100000100101010110010,150
0001000100010101010000000,148
010110101100010000110000100000000000,149
001010000000100111001010101100001000,141
0011100000100111010010100,144
000010000000000010000011101101000110,147
0111100110011110,145
0010100000100110010110110,142
0100101101000100,151
0001100001000011000011100,152
0001100010000111110010100,153
0011000110110011100000100,160
0100010011000110110001100,157
001110000000100000100001100011000110,155
0000100110010000100010000,159
0011000110001100,158
0000100011000010100011100,156
0100010010000100110000000,154
0011001111011110,165
0110110001100010000111110,166
0011001011011010,167
0010100100110010000110110,162
011101101100110000110001000000100100,164
0101101101011111,163
0100010111010010100101110,170
0001000001000101010101010,161
0111100010001001,169
001010001010110110001010111101000010,168
011100100001100001100001000001011110,174
1001100011000111110011100,175
0001011001010001010101010100010101010101011000010,172
0010000100110010000100110,177
010101010,179
001110001110110001110000110000001000,176
0110010011100110110001100,180
0011100111110011100011100,173
0001100100010011000010100,178
001000001001110111001011001100011100,183
0001100001000111011111110,189
0111110111110001100011000,187
0110101011010010,182
0100010100111100000010100010010001011011000110000,184
0111101111001101,188
0110110101110000000011000,186
0001000100111110,185
0101010111010101110101010,190
0101110010000101110110010,181
0010000110000100,195
0011000010011010,193
0011000001100101010001000,200
000001000000000010000001001000100100,197
001110000001100010100000101000010000,191
0000000010000100110000000,199
0001000101010001000101010,198
0010000011100000100101010,192
011000101000110000000001000000000100,194
0100100100010110,196
0010001001001011000000000000000001101001001000100,207
0110110011100000100011000,202
000010000000000110001000101000000000,209
0001000000011010,208
0010100000100100010010000,201
0110010000100100010000000,204
0011000100110001000100010,210
0010000010000000,203
0100010010000000100000000,206
011001101100110000010000000000100000,205
0010001011010010,212
011000100011100000000000010000010000,215
0000001101000100,213
0011000101110101010001000,220
0001000000011010,211
0010100010100010100110110,219
001100000001100100101001000000010100,214
0101101001001000,216
0101110010000011100010100,218
0000011000100000010010110000000000010000011010010,217
0110101011000000,229
0101110011000101110011000,224
0100101001010010,222
0010100110110110110010100,230
0001001001110001010101110101010100000100001001000,221
0011100011100001100111010,228
010010100010000011000000111001001010,225
0011100101110111010011100,227
0001000100011110,226
0000000000010010,223
000110001110010110111000111000000000,239
0110100010000000,234
0111010110110101110000000,240
001001001010110011000000011001101010,237
0000000011000110110101111,235
0110101011010010,238
0000000000000100011010010101001100100000000111100,236
000000001011010011000010011101011010,233
0111101111011110,232
0111100110011110,231
0101010000000001000100010,247
001100000000100101101101000001001110,244
000010000011000001000001110001011110,248
010101010,245
0101110110010101110010000,246
0100010101010110010101110,250
0011000001100111010101110,242
0000100000111000001110100000111001001101010010010,241
0100010110010010100000100,249
0100010010000100110000000,243
010101010,258
0011001011011010,259
0011110000001010011101010100101100111100000000100,252
0110101011010010,255
0110110101110010000111110,260
0101101101011110,254
0111100010001000,256
0101010011000101110101010,251
0000000100010010000100110,265
0100101001010010,268
0110110110000100,262
001101001010110000100000010001100010,261
0101010001000111010001100,270
010100100000000110101000001000000000,266
0110100110000100,264
0110101111000100,263
001100000000101001100010000101001010,269
0110010010100110110100110,267
000000001110010110011001011001000110,272
1110111001100100010111010,276
0110010000100110010100110,275
0001101111010001100011000,278
0011100101110001000111010,280
0110010010100110110100110,273
0001001101001100,277
0101010100010001000100010,271
001001110,279
0000100110010010100010100,274
0111110110110011100010100,290
010110101110010010110000111000000000,281
0011000111110101111101010,286
010101010,282
010011100011000010000000111000110000,284
0111110110001100,285
0101100100100000000101100101100100100100000001100,283
0011000111110001100001000,289
010111100010000011100101111001101110,287
010011101111010001010000110000111000,288
010100000,295
0011000110011110,299
011100100,297
011101110,298
0010100111110110111111110,294
0111001101001011010111010011000000001110001011000,293
0111110011100001100111010,291
0111110010100111110110110,296
0111110101110011000111110,300
010110100111000000110010110101010010,292
001101000000100100101010000101100010,308
0100110010000110110010100,304
0011100011100001100111010,306
0110100110000100,301
1001100101010101010111010,307
0101110100010111010110110,310
0110010110110010100100111,302
0001100100010101010110010,303
0110010101110000000101010,309
0100101101010110,305
0111010111110101110101010,319
011101101100110001110001000000101100,313
000000011110010011010011011101001110,314
011100100,316
0111010111110011100101110,320
0011001111011110,318
0011001111001100,311
0011100101110001000111010,312
000111000101000000110011100100110100,317
000111000000000111101001101001101110,322
0111101011011010,321
0101110011000111110111110,323
0101110011000001100111010,329
010100100111001111111011011101011110,325
011011100111100001010000110001111010,327
0110101111010110,328
0101110111010111110111110,330
0111101111011110,324
0110110101110110010111110,332
0011100111110011100111110,331
0111101111011110,338
010011101111010000010011110101110110,336
0011100111110111110111110,333
011011101011110111001011111101111110,335
0111110111110111110111110,340
0011100011100111110111110,339
011101101101110101111001000000111100,334
