0100010100001100000000000000000000011000000100000,2140
000010000010000000000000110011000010,2136
0000000000000000000001000000010100000000001100000000000000010000,2133
0001010000000001000000011000111000010000100100010001000101100110,2131
0010010000100010000100100000000000010100000000000,2135
0101100110000001000000001000001110000010000000000001100111010010,2137
000000000001000000000001000000010100,2138
0000000000010000000000000100001000000000000000100001010000000000,2145
0000001000000100000000001001000001000001011101010,2144
0010011000001010000000000000000000011000001000000,2150
0100110100000000001000000000101000010000000000000,2149
000000000000000010000000001001000010,2141
0000000100100001010000000000000000000010000000000000100011000000,2147
0001001000000000000001000000000000000000001000000,2146
0000010001100001001100100011001000010110000001000,2148
010011100100000000010000100000100000,2142
0000000000000000010000010100000100000000000000000,2143
000000000111000000010010010100010000,2156
000001000001000001000000000001111010,2155
000001000000000100001001000000100100,2158
0010000001010111001100000000011000000100000100000,2152
0000100000100000000000100111100100100010000001100,2159
0000000000101011010000000000000001000000000000010100000101000110,2151
0000000000001000000100000011000000001110010001010,2160
0000000000000000000000010000100000010101000010010000000000101100,2157
010010100011000000000000110001010010,2153
000000001100010100011001000000000100,2154
000000001101010010010000001000010000,2165
0000110000000100000001000000001110000000111000100001010000010000,2164
0011100100110001000010000,2161
000000000010000010000010011101000010,2163
0000000001001101000000000000000000001000000100000,2169
010111101000010000100000100000100000,2166
0000100000100000010000110110100100000010000000000,2168
0010000000100110010000100,2167
001101000000100011100000001000101000,2162
0000100001000001011100010000101000000100000000000,2170
000000000000001001000000000000000000000001000010010111000001000000001000010001000,2173
0000001000000000001010000001001000100000101011100,2171
0010011000010010001100000100011101110101001000100,2174
000001000000000011000000001001101010,2172
0000000000010100001000000100011101100001000100100,2177
0000111000000000000000000000100000010000011000010,2179
0001000000100000010011110011000000000010000011001,2175
0000101000010000000000000110110100100010001000100,2176
0001010000001000000101000010000000011110010000010,2180
0101111010000100000000001000000010000000110000001000000000000000,2178
0000000000001000000000000010000001001011010000010,2186
0000110000000101000001000001010010000001111100100000010101001010,2187
0000000100000001000100000010000000000000000000010000000111000110,2181
0111101100000010000001000010100000000010001000000,2190
0000001000001000000100000010000001001111011000010,2184
000011000000000000000101000001010000100100000101000111000001000000001000000001000,2189
0100000101011101001000000000011000001000000100000,2185
010010000100000101000000000000010010100101101000010000010010000000100000010010000,2183
000001000001000001000001000001111110,2188
000100000100000000110011000100000100,2199
000001001001010000000001000001110110,2194
0000100000010000001000000110111101100011000000100,2200
010111100100000000110000100000100000,2196
000001000001000000000011000101110110,2195
0100000010001000000010000000100001110111000010000000100100001010,2192
010000101111010000010000010000010000,2198
0000000001000000000001000,2197
001000001000110110001000001000000000,2191
000100000100000000110000000000000000,2193
0000000000100001010000000000001000000000000000000001000001000000,2202
001010000001100100001000100001010010,2204
0001000100000010000000011000000000000000000000100100010010100000,2203
0000000000000100010010010000000001000001000110000,2205
001010000000100000000000100000000000,2209
0100001100001000000100000100000100101100001000100,2206
0010000000100010000110100100000101000101000010000,2207
0000100000001000001000000000101000001000010000010,2210
010000100000000001000000000001001010,2201
0100000010001000000100010010000001000100000010000000000000100000,2208
0010000000010010011000010100011100100000000000100,2213
000000001010010000000010010100000000,2216
0010110001000011010100010000100000110100000000100,2217
0000000001100101010000110001000000100000010101110,2218
000001000010000000000001010001100110,2211
0000000100000000000000010000111100010000000100000001000010110000,2219
000000001010010001000000010000001000,2212
0010000000000010001010000001001000000000010011010,2220
000000001010010010000000011000000000,2215
010100100000000000100000000000000000,2214
0010000000100010000000100101000100000000000001000,2227
0100010000000010000100110,2229
0000001000000100000010000101000101000001001111000,2226
001011000000100000000000100000100000,2221
0011000001100011000011100000000000000000000010000,2224
0000110001000001010100010000100000110100100000100,2223
000001001000010000000001000001100110,2228
0000010000011000000000000110010100111010000000100,2222
0000010000010101000000100100010000000010110100010010100001000100,2225
0000001000000100011100010000001000000100001100000,2230
0000100000000100000010000001100000100000010111110,2238
000000000100000110011001001000000100,2231
000100001000010111101000001000001000,2233
0101110010100011010100001010100010010001100000000100000001001000,2239
0100010010101010010000000000001001000000100000000101000000000000,2237
0000001000000000000000100000100100010101000010011010000100011110,2235
0001011000000100000011000000000000110000001110100,2240
000010100000010000000000000000010111110101000000010100100101000000100000000100000,2234
0110000101000111001100000000001000000100000100000,2232
0100001100101100010000110101000100001000001101000,2236
0100000101100001010000110100000100000000000000000,2249
0001110000001000000001000110100101011011000000000,2244
000100000000000101101001000000001100,2248
0010110000010010001000000000111000010000000000000,2250
0000001000000110000001110000000000000000011000101110010000100000,2247
0100010100100000000000100000000000010000000000000,2241
010011100000000000000000100001100010,2246
0110000101001011001000000000001000001000000000000,2245
0000000001000000000001000,2243
0100000010001001000010000000000001100001000000000000000001001001,2242
000000000000000001000000000000011000000100000000100001000000011000000100010001100,2251
0010100000100010001000100110101101000011000000000,2253
0000000001100001001010101011001000000010000011000,2254
0010000000000110001000000001001000000000010101010,2258
0010001000000000100100000010100100010000000000001000000000010000,2256
0010001000000010010000010110000100000010001000000,2260
000100000100000101111010000101001010,2259
0100000100000000000010000010000000100010000010100,2257
000011001001010010000001101000110100,2252
0110010010100100110100100010110100010000110100000010000000010000,2255
001000000001100000110100100011010000000100000000000000001000000000000000000000000,2264
001000000000100001000000000000001000,2263
0000001000000000000010000111000100000010001011000,2267
0011001001000011000011000000000000100000001010100,2266
0100001101000101001000000010001000100010011100110,2265
000111000000000000100000100000100000,2261
011001100001100000000000000001110010,2269
0000010000000000000110000001000001010101010011010,2270
0011111001000011001001000100101100010000001000000,2262
0010011000000000100000100000000000000010100000001010100000000000,2268
0000010100001001000000010000100001010000100000100000010111100011,2273
010000101101010000010000000000010000,2277
000010011000011100000000001000010000110100010010000001010000011100010100101001100,2271
0010011000010100100000000100100000010000110000001000000000000000,2278
0001100010000101110010000,2279
001100000010100000100000010000000000,2274
0001000000001100010001010000000000101000010100110,2275
001100001001100000110000000110011010000100001000100001000000000000100001100011010,2272
0010010000010100100010100100100100110100110010010010000000010100,2276
0100000101011001010000010001010000001000000001000,2280
011011100100000101100000000000000000100000000100000000110000000000000000010000000,2288
0001000000000011000100101010111100010001000100100111010101011010,2284
000000000000000001000000000000001000,2287
0000000000001000000100000010111101010010000100010001100000010100,2283
0001000010000111110100110,2282
011111001100000001100100100101000001100000000100000000001000001000000000110100100,2285
001100001000110111101000001000001000,2289
0010000001000011011100010011001000000110000001000,2290
0000000000010000001000000000011001100001000000100,2281
000010000010000000000010110101000010,2286
0000000000101000000000100000000000001000000000000,2294
0000010000000100000000000000000000110000010100110,2292
0101000100000100000001000001000000000000000101000,2296
010010101000010010000000101000000000,2291
0000000000000000000100000000000001000101000000000,2297
0001010010000000000101000000000000010100000000000,2295
0000000000000000000000000101000101000001010001010,2300
010001000100000010000000000000000000000000001100000010000000000010001000000010000,2299
0000000000100000010110000010010000100100000110000000000000000000,2298
0000000110010000100000000,2293
011000101001110001000000000001011010,2309
0010100000011010000000000000110001001001000000000,2304
0011100000100011000110110,2307
0110000110000000100000010000100100010000000000000000000010110000,2302
0000000000000100010100010,2301
000000000000000000000000000001000010,2306
0000000001110001001000100100011100000000000000000,2310
0100110001000000000011000,2305
0100100100000000000000000100100101000001000000000,2303
0000010100000000000000010000000000000000100000010000000010100100,2308
0000000001000001000010000000000001000001000010000,2318
000000000100000100011010000100000000,2312
000100000000000100101000000000000000,2314
0100110100010010000110110,2319
000000001000010011000011001100001100,2313
000110000000000110101011101100000100,2315
0000010000001001000000000000000001000010100000100000110101000010,2311
0110100010000010100010000000000010100011000000000100100000001000,2316
000000000101000101011010000101011010,2317
0010000000000010001100000000001000100100010000110,2320
0000110000011000000000000010110001011011000000000,2330
0010010000000010000110000010000000110110010010110,2323
0000100000100000001000100100101100000000000000000,2329
0100010110010000100000000,2324
0010010000000010001100000000001000010100000000000,2325
0000000000000000000110000010111000110000000100110001010000000100,2328
0000000001000101000001010000000000000001011000010000000001101100,2326
0000100000000010000010100,2321
0001000000110000010110101110001000100001000000000011000000001000,2322
0000000001000101001010000000001000000000000110000,2327
010000101001010010000000001001010010,2333
000000001100010010010010001100000000,2331
1100011100000000000110000000000000010100001010000,2336
0010000001000011010010010000000001000001000010000,2337
0100010101000001011100010000001000010100000000000,2340
0000010000000000000000000111000100010010000001000,2339
0010000100110110010000100,2334
0100100100000100000000000000100000000000010100010,2332
0001100000000100000100001010001110001001010000000001000000011000,2335
0000000000100000010001110000001100000001001000100011010000111000,2338
0000100000000000000000000100100101100001000000100,2344
0010000001110011011000110000011000000000000000000,2348
0000000001101001100000100010000001001011010000010,2346
0000010000001000001100000000001001111101010000110,2350
010111100001000000100001100000110101,2342
0000000111010100110001000,2341
0001010000000000000001000111000100010010000001000,2349
0001000000000001000101101010011100000000001100000011000001010000,2347
001100000100100100111010000100000000,2345
0001001100111010010100101110110001010000000100001110000010000000,2343
0000100010000010100110110,2358
0000010000001100000100000010000001111111000100100,2360
010011101000010111001000101000101000,2354
010000010100000011000010010000000010001000001000000010000000000111101001010010010,2352
000010000011000010000001111000010100,2353
000011010000010010000000000000000010110000001100000010000000010110101101000010010,2359
0000111000100000010000111111100100010010001001000,2356
0110000100000010011110010000001000000100010010010,2355
000011001000010111001000101000101000,2357
010001101110010000010001010000100101,2351
0000001000000010000010100000111000110011000100111111110000001100,2368
0101100100100000010001110111100100000010000001000,2369
0100111101001001000000000000100000011000001000000,2366
000000000010000010000000011000000000,2367
0000001000000100010110010000000000100100011110110,2363
001000001000110111001000001000001000,2362
0000000000110001010111010110000000100000001000000000000001100000,2361
0010010001000011011110010000001001010101000010000,2370
0100010111010000100001000,2365
0000000010000000100100010,2364
000100001010010110101001011000000100,2376
0101000010101000010000101000011001000000000100000011000000000000,2377
0101010100000000001001000101001100010000010001010,2379
0100001101001001000000000001000000101000001001100,2380
0110001100000110010100011000000000100100001100100,2371
0010000100110000000000000,2372
0010001000010001100000000100110000010000000100001000000001000000,2374
000000000000000000000111000001000100001000000001000000000100011000000100000000100,2378
0000100000000000001000000100101100000000000000000,2375
0010001000010010000000000000010001000001001000000,2373
0100001100001000000000000001000001101001011001110,2383
000100000000000000100001000000000100,2388
0000000100000001000110010010000000100011000000000000100011101000,2384
0001000000000000001001000110001100100010000000100,2389
0000000000000100000100000011000000100110010101110,2382
0001010000100000000101100110000100010110010000010,2390
0001000011000101110101010,2387
001011001001100000110000011010010010100100000100000000000000000001100000101000000,2385
000111000000000100101000100000100000,2386
0001000001111001000001100111010100101010000001100,2381
0000000100000000000100100010110000010010000100000010100110000010,2398
011000100000100101001000000000001000,2395
0000000000000100000000010000001100000011010000100001110000111000,2392
0000000100000110000001100000001000000100011010000111000010000000,2391
1001101000011000000001000010110000001010011000010,2399
0000000000110100001000100101011100000000010101010,2394
0100101101000001011010010010101000000010001010000,2396
0000010000010000000001100100011000000010101100000011100000000000,2397
0000100000000000000000000011100000100010000001100,2393
0000000000110100000100100000010001000101010100010,2400
0000111000000000000000000000010010000100100110011000000000000100,2408
0000010000000001000000000000000000000001100000110000010101001110,2401
010111100100000100111001100000100100,2405
0000100000000000001100000110101101000111010000010,2404
0001001100010010000000001100000100000001000000001100000110011010,2406
0110010110110000100000000,2407
0000000100000001000100110010000100000000000000000010000111110010,2402
010010100110000000010000110001000010,2403
0011010100000000100111001010001000100010101000000001100110000011,2409
0001000000101000000101100011000000001110010001010,2410
0101001101000001000101000000000000000100001000000,2411
0110010100000110000010000001000000110000000111100,2420
000100000100000000110010000100000000,2412
0000101000000100000110000100100100000100011110010,2417
000101000001000100101010000101110010,2413
0001000000000100010011010100000100000000000110000,2416
0010110001000111000000000010100000010010000100000,2418
0110000010001000100110110010000001100000000000000010000000100000,2415
010101100010000010100010011100100000,2414
000110100000010000000001100100010001110100010001000001101000011000010100000101100,2419
0001000000100000000001100001000000000000000001000,2423
011000101011110111001000011000011000,2421
000100001000100001000001001110010011000100000001000001000000000000100000111101000,2424
0010011000101111110111000010000001100000111000001100000001000000,2428
0100100110111001010000000100100011010111000010000000100111001010,2429
010001101011010000000001010000110100,2426
0100010101010000000001000,2425
0001000000001000000010001000110001110110000110000000100000000000,2427
0001010000010000000100111110100100010001100000010010000000111100,2422
0100000100110100000010100001010000100000010111110,2430
0010000100101001110000100000000101000011000000000010100011011000,2432
0000000000000000001010000101001101000001010011010,2440
000001000000000001000001000000101100,2433
000100100000000000000100100101001001000000011000100110101001000000011001000110010,2435
0100010001000000000001000,2437
010101000100000000000000011100000011000000111100000100000011000001110000001110000,2434
000000000000000100001011000100000100,2439
001001000000100010000000001001100010,2431
0100000100000000011000010001001001100001000001100,2436
0000000000000011000100010010000000000000000000110100010001100100,2438
0000000001101001011100110010001001001111000000000,2447
0001100000110000000001100110110101000011000000000,2450
000000001110010100011010010100000000,2446
0101110100100000000001100000100000010000000000000,2448
0100011010000100000001000000000000000000111000101000010100000010,2441
0100001010010011000000000100000000000000000000001100000101000010,2444
011100101100110100111000000000000000,2445
0000001000000010000010110000000100100101000010011110000000111100,2442
0100000101001101000000000000000000001000000100000,2443
010011100111000000010001110001110110,2449
0110000010000101100101100010000000000000011000000010000101000010,2454
000010000010000000000000110001000010,2459
0000010001001100000000000000110001010010110100100000110000000000,2455
001001000000001011100011011000000000001000000111000000000000001011000000011000100,2453
0010010000000010011010010010001000010010010010010,2460
0001010000000100000011101000001100100000111000110011010000010100,2452
0000110000000000001100001111101100010110010001010,2456
000010000000000010000010101101000010,2457
0001001000100100000001100000000000000000011100010,2451
0001001000011010000000101100100101010010000000001110100100010010,2458
000001001000001001000011000000001101001000000111100011000100001000001000110101100,2464
000000001011010011000000011000011000,2462
001010111000001000100001001000001011100000011011100000100000001100110000101110100,2463
001110000000100010100010101101000010,2467
0010100000101001110010110000100111110000000000010010000001110100,2468
0100000100100000011000110111001101100011000001100,2461
0010001000000010001110000001001000100100011011110,2470
0100100100111100000000100000110001001001000100000,2466
001101000101100100111011000101110110,2465
0100010010110100010101000110010000000000111100010000000000000100,2469
0000100100110100010000010100100010010101010010010000000110101110,2471
0000101100100000010111110010000010100000001001001010000010100000,2475
0100000010111110010100010110000101000000010000000100000100110010,2476
000100000000000100101011000100000100,2472
001000010000000000100010001000000010001001010000010001000000010100110101001001010,2479
0101000101010001010001010101010100000000000001000,2477
0001000000100000010101110101000101000101010001010,2480
0001010000010000000101001110101000010110101010000001100100000010,2474
0100010100100000000100100010000001010111000000000,2478
0111000100100010001011100110001100000010000010000,2473
0001000000000000000100101010111100010010000100000011100100010010,2486
0001000000010101000000101100111100010001010100000011000101011010,2487
0001100000100000010011110111100101100011000011100,2485
011111100001100100101000100001110010,2481
0000001001011101010010010001010000101000011111110,2483
001010000010100010000000111000000000,2484
0010000001100011011110110110001100000110000010000,2490
0100000100111100000000100001010000001000010101010,2488
0100110111010010100011100,2489
0011000000100100110001001000111100010100011110100001010000010000,2482
001000001000110010000000001000000000,2496
0010000001001011001010000010001001001011010010010,2500
0000010000100100000110100100000101110101000110100,2499
0100111100100000010000110100100100110000001000100,2495
000101000001000001100010000101111010,2493
0000100000010000001010001001111001000001010011010,2494
011000000100111001100001110010000100010000100011000100001111010001000100010000000,2492
011110100001100001100001100000011100,2491
0101000101010101000101000011010000000110000101000,2497
0010001000000110011100010000001000000100011100010,2498
011001100000100000000000000000100000,2505
0100000101101001000000100000000000001000000000000,2502
010000101110010010010000011001000010,2501
0110111101000011010110010000100000010100001010000,2508
0111110100111110000001100000110000011000000100000,2510
0010000000000001100101110010100100010010001000000010100101110010,2503
0010010000011010000100000100010101111101010000110,2504
000101000100000101111011000101101110,2509
0111010111110001100001000,2507
001111000100100000110011100100100100,2506
0000000000000110000001000000011000000110011110010101100000000100,2512
000000000001111010010000101010000101010001100010010110001111010010001101001100010,2511
0000000000010100000010000100010101000001010110010,2518
0100101110100000010010110000010110100000000100001010000010110000,2519
000100000100000100111010000100000000,2514
0000110000010001000000000100110010011011100100110000110001001100,2513
0001000000001000010101010100000101001101000000000,2516
000000000110000110011001011001000110,2517
0011101001110111000001100000110000000000001100000,2520
0001100000011000000110001110000011100100000010000000000000000000,2515
0011000000000010011111010101001100000100000011000,2524
011000101111110111011000011000011000,2526
011000101011110011000000011000011000,2522
001001001001110011000000001001111010,2529
0001011000000000000100101010111100010010100100101011110000010000,2521
0111110100110111010010100,2525
011010101101010101110001010000000010110000000001000011110000000001101000110001000,2523
010100101101010100111001000000010100,2527
0001001000100100010011110101000100100000001111100,2530
0011110000000010001001000000101001110001000000100,2528
0011000000101000110011101000111101110001001100010011000000011100,2537
0101111101010001011111010000111000010100001010000,2536
0001001000000100010011010110000100100010011110110,2540
000100000110000110111101011001000110,2532
0000100001000010000111110,2531
001000001000110111001000001000001000,2539
000110000110000110111001111001000110,2534
0100001101111001010000110000010000101000011000110,2538
0100010010111010010001000100010001000110101110110100110000000100,2533
0001100111010001100011000,2535
0001001000100100010001110111000100000010001101000,2541
0100001100111100000010100001010000101000011111110,2550
011000101101110111011000001000011000,2544
011111100000100001100001100001101110,2548
0101010010010010000100001110011100000010100100100101110100010010,2545
001100000001110000110100110111000111010001100000010000001110000001100000000100000,2549
0110110000100000000010000,2543
001001001010110111001001011001101110,2547
0110000100000010010110010000000000000100000010000,2546
000010000001000011000011101101011110,2542
0010001001000111011100010001001000100100011101110,2560
0100100110110110010000000100100110010110010010010100100110010110,2559
0000100000001010000010100000101011110101000010100111010100001010,2553
0000000000110000010011110100111100110000001100000011001000110000,2552
0000101000010100001010000101111100100000011111110,2554
010111101000010111101000101000101000,2557
0000100001000010000111110,2551
000001000001000001000001000001111110,2555
010000101111010000010010010100010000,2556
0001001100011001000100011110110001010001000100011000000011101100,2558
0000110000001100000000000000110011010111110110110000110000001100,2562
0110010101001011001110000010001001011111010010010,2566
0111111101111111000001100000110000011000001100000,2570
0000001100000011000000100000001100000011000000111111110111011110,2567
0111111010000000100010001000100010110110100010001000100000000000,2564
0010000001000011011110010000001000000100000010000,2565
0011000001101011011111110111001100001110000011000,2561
000010001111010010010010111101010010,2569
0100000110101111010010010000000001100001010000010100000111101110,2568
0001000000101000010101110111000101001111010001010,2563
0100100010000000000100010010010010000000000100000000000000100000,2578
0000001000010000100100000000010001000101001000000,2574
0100010100000000000100000000000000110100100000100,2571
0000000000000000000000000000000000000000010000010,2575
000000000100000000010000000000000000,2572
0000100000000100010000010010100010000010000100000,2576
0001100000000000001001000100101100100000010000110,2573
0000010000000000000000000000000000000010100000000000100000000000,2577
000110001000010000100001100000000100,2579
0100000100000000000100000000000000100100000000100,2580
0000000000000100000100000000000010100100000100100,2586
0100000100000000000010000001000001000001000011000,2590
0100000010000000000000000000101000010000000000010001000100000110,2582
0000000100100000010000000000001000000000000000000001000010000000,2584
0000001000010010000000000100100000010000000000011100000000000100,2583
000100000000010000000000000100000000010000001000000000000000010000000100000010000,2589
0001100100000001000010101000010010100000000100000010000111000010,2588
000111001000010000100000100000100000,2585
0000000100001000000100000010010001000000000100000000000010000000,2581
0100000010000110000000000000100000010000010000000100000000000000,2587
000000000000000100001000000000000000,2593
0000000000000000000010010000001000100000000000000001000000100000,2594
0010100000100010000010100,2598
010010100010000001000000110000001000,2595
0101010010000001100000000,2599
000000000010000001000010010100001000,2592
0000010000000100000010000100000100010000000110000,2596
0001000001000001000001000,2591
000000011010010010000001011000000100,2597
0000001000000000001100000000001001000101001000000,2600
010000110110000010010001011000000100,2605
0100000100000000000010000000000000000000000010000,2603
010000100000000101001000000000001000,2608
0000000001000001001000000000001000100000010000110,2602
000000000001000100001000000000010000,2607
0100000010000000000000100000000000000100000010000010000000000000,2609
0100001101000001010010010100000100000000001010000,2604
0001000000000001000010001000001000100000000000100001010001000000,2606
0000001000000100001000000010001000000010001100000,2601
0100100100000000001000000000101000000000010000010,2610
0001000000101000000001100010000000101010000000100,2620
0000011000000000000000000010000000010010011000010,2612
000000000010000101001001010000001100,2613
0000100100000100000000000000100010010000010000000000000010000000,2611
0000101000000000000010000010100000100010001010100,2618
0001101000000000000001000100100100000000001000001,2615
000000001010010000000010010101000010,2616
0000000000000100010000000,2614
0000000000100000010010010000011000100000000100000001000000100000,2619
000100001000010000100111000100000100,2617
0001000100000010000000001000000000000100000010000100000010000000,2621
0000010001000001010100010000000000110100000000100,2630
0010000000100000110010100000000000100000000000000010000100000010,2626
000100000010000000100011010100000100,2628
0000000100000001000001000000100100010000001000000000000011010000,2622
0100100100011000010000010000110000101000010000110,2624
0011000100000010100000001000100000010000000000100100010010000000,2623
0000000000000000000010000001000000100000000011100,2627
000001000001000100001001000001110110,2629
0000010000010000000010000100000000100000100000100000010000000000,2625
0010000000001010000000000000000000001000000000000,2638
0010010000110000110101000110000000000000101000000000000100000010,2639
010100100000000110101011001100000100,2634
0000010000010000000000000100010100110000000000100,2635
0001011000010000000101000010010000110110001000100,2631
0110010010000100100110000010011000100001110100100001010000001000,2637
0000100000011100010100010000110000001100000100000,2636
0000101000010001000100000110001110000100000010001001000001010000,2632
0000000000010000000010000110010101100011000010100,2633
0100010100001000000100000100000100011100010000010,2640
100011000001000000000000100000110000,2649
0000000000000000000100010010010000000010000100100000110000100000,2646
0000101001000001000000000000100000000000011000010,2642
0100000110000010000000000000000000000000000000000100000010000000,2644
001000010000000000100100000001000000000000010000000000000000000100010000000000000,2643
000000000000000000000000000000010000000100001000000100000001001000000000000010100,2647
001001010000100000000001000000100100,2641
0000000000001000000000000000000001000001000000010000000000001100,2648
0100000100010000000000000010010001000011000000000,2650
0000000001000001001000000000001000000000000000000,2645
010110100100000000110010100101000010,2659
1010000001001011000100000000000000001100000000000,2651
0000000010000000100000000,2653
010000100011000000000001010000010100,2656
0000000001000101011000010000001000000000010100010,2657
000000000000110010000000000010001010010001000000110001000000000010100000000001000,2658
001010000010100010000000111000000000,2654
0000001100100000010001100001101000010010001000001011100010000000,2652
0100000100100000000000100011000000000010010001010,2660
0011001000000001100000011000001000000000000000001001000001100000,2655
000000000010000010000000011001000010,2662
000000001010010111001001011000001100,2666
000001000001100000010100000011010001000101001100010001000000000000000000000111000,2667
000100000001011000010101100101000000010000000011000111001001000000001001000001010,2663
